year,month,month_num,epi_week,region,district,cases,deaths,T2M_mean,RH2M_mean,PRECTOTCORR_sum,WS10M_mean
2018,October,10,42,Punjab,Faisalabad,16,0,25.24142857142857,27.294285714285714,0.0,2.3200000000000003
2018,October,10,43,Punjab,Faisalabad,8,0,25.21142857142857,23.904285714285713,0.0,1.6585714285714286
2018,October,10,40,Punjab,Rawalpindi,5,0,24.994285714285716,51.57714285714286,7.4,2.282857142857143
2018,October,10,41,Punjab,Rawalpindi,15,0,22.565714285714286,48.94,20.750000000000004,2.1957142857142857
2018,October,10,42,Punjab,Rawalpindi,13,0,21.12142857142857,47.699999999999996,7.81,2.5942857142857143
2018,October,10,43,Punjab,Rawalpindi,6,0,20.868571428571425,42.26,0.0,2.3614285714285717
2018,October,10,40,Punjab,Gujranwala,7,0,26.818571428571428,52.94,2.05,1.542857142857143
2018,October,10,41,Punjab,Gujranwala,14,0,24.882857142857144,53.958571428571425,5.49,1.7242857142857144
2018,October,10,42,Punjab,Gujranwala,13,0,23.895714285714288,46.142857142857146,0.0,1.7885714285714285
2018,October,10,43,Punjab,Gujranwala,5,0,23.244285714285716,40.27428571428572,0.0,1.5271428571428571
2018,October,10,40,Punjab,Multan,7,0,30.98428571428571,20.71,0.0,1.9785714285714284
2018,October,10,41,Punjab,Multan,12,1,28.012857142857143,24.169999999999998,0.03,2.2314285714285713
2018,October,10,42,Punjab,Multan,11,0,26.344285714285714,20.88,0.0,2.087142857142857
2018,October,10,43,Punjab,Multan,5,0,25.994285714285716,20.807142857142857,0.0,2.1228571428571428
2018,October,10,40,Punjab,Sheikhupura,4,0,28.577142857142857,38.64142857142857,1.03,1.7542857142857142
2018,October,10,41,Punjab,Sheikhupura,12,0,25.942857142857143,41.175714285714285,4.24,2.144285714285714
2018,October,10,42,Punjab,Sheikhupura,11,0,24.889999999999997,32.70857142857143,0.0,2.2085714285714286
2018,October,10,43,Punjab,Sheikhupura,6,0,24.768571428571427,27.25714285714286,0.0,1.6757142857142857
2018,October,10,40,Punjab,Kasur,5,0,27.982857142857142,43.27285714285714,2.89,1.7557142857142858
2018,October,10,41,Punjab,Kasur,11,0,25.947142857142858,45.480000000000004,1.7,1.7671428571428573
2018,October,10,42,Punjab,Kasur,10,0,24.981428571428573,36.885714285714286,0.0,1.9114285714285713
2018,October,10,43,Punjab,Kasur,5,0,24.08857142857143,33.60857142857143,0.0,1.7257142857142858
2018,October,10,40,Punjab,Sialkot,5,0,26.91,52.80285714285714,1.4,1.6157142857142859
2018,October,10,41,Punjab,Sialkot,12,0,24.84714285714286,53.362857142857145,8.09,1.8214285714285714
2018,October,10,42,Punjab,Sialkot,11,0,23.64428571428571,47.31857142857143,0.34,2.032857142857143
2018,October,10,43,Punjab,Sialkot,4,0,22.97142857142857,41.68,0.0,1.6757142857142857
2018,October,10,40,Punjab,Sargodha,5,0,29.787142857142857,29.924285714285713,1.21,1.9214285714285715
2018,October,10,41,Punjab,Sargodha,9,0,26.118571428571425,37.78857142857142,11.61,2.197142857142857
2018,October,10,42,Punjab,Sargodha,9,0,25.12,28.12857142857143,0.03,2.294285714285714
2018,October,10,43,Punjab,Sargodha,3,0,25.134285714285713,24.580000000000002,0.0,1.6885714285714286
2018,October,10,40,Punjab,Bahawalpur,3,0,31.09714285714286,22.264285714285712,0.1,2.0914285714285716
2018,October,10,41,Punjab,Bahawalpur,9,0,28.3,22.102857142857143,0.0,1.9085714285714286
2018,October,10,42,Punjab,Bahawalpur,10,1,26.657142857142855,20.12714285714286,0.0,2.262857142857143
2018,October,10,43,Punjab,Bahawalpur,4,0,26.24857142857143,20.861428571428572,0.0,2.2542857142857144
2018,October,10,40,Punjab,Jhang,4,0,30.087142857142855,27.24142857142857,0.39,1.8228571428571427
2018,October,10,41,Punjab,Jhang,9,0,26.551428571428573,34.38428571428572,6.92,2.182857142857143
2018,October,10,42,Punjab,Jhang,10,0,25.41857142857143,25.231428571428573,0.0,2.1757142857142857
2018,October,10,43,Punjab,Jhang,4,0,25.284285714285716,23.232857142857142,0.0,1.7142857142857142
2018,October,10,40,Punjab,Gujrat,4,0,26.91,52.80285714285714,1.4,1.6157142857142859
2018,October,10,41,Punjab,Gujrat,8,0,24.84714285714286,53.362857142857145,8.09,1.8214285714285714
2018,October,10,42,Punjab,Gujrat,9,0,23.64428571428571,47.31857142857143,0.34,2.032857142857143
2018,October,10,43,Punjab,Gujrat,4,0,22.97142857142857,41.68,0.0,1.6757142857142857
2018,October,10,40,Punjab,Rahim Yar Khan,5,0,31.83285714285714,20.108571428571427,0.0,2.204285714285714
2018,October,10,41,Punjab,Rahim Yar Khan,10,0,28.775714285714287,20.494285714285716,0.0,2.137142857142857
2018,October,10,42,Punjab,Rahim Yar Khan,10,0,27.98857142857143,17.217142857142857,0.0,2.391428571428571
2018,October,10,43,Punjab,Rahim Yar Khan,4,0,27.79,19.745714285714286,0.0,2.165714285714286
2018,October,10,40,Punjab,Sahiwal,4,0,30.541428571428572,26.97,0.82,1.8914285714285715
2018,October,10,41,Punjab,Sahiwal,7,0,27.464285714285715,28.851428571428574,0.79,2.1671428571428573
2018,October,10,42,Punjab,Sahiwal,7,0,26.208571428571428,22.431428571428572,0.0,2.2014285714285715
2018,October,10,43,Punjab,Sahiwal,3,0,25.5,23.46142857142857,0.0,2.0742857142857143
2018,October,10,40,Punjab,Okara,4,0,29.27857142857143,34.59142857142857,1.64,1.7657142857142856
2018,October,10,41,Punjab,Okara,8,0,26.545714285714286,36.70285714285715,1.92,2.087142857142857
2018,October,10,42,Punjab,Okara,8,0,25.584285714285716,28.414285714285715,0.0,2.105714285714286
2018,October,10,43,Punjab,Okara,3,0,25.032857142857143,26.12857142857143,0.0,1.7685714285714285
2018,October,10,40,Punjab,Narowal,3,0,26.195714285714285,58.69571428571429,3.1,1.3885714285714286
2018,October,10,41,Punjab,Narowal,6,0,24.52857142857143,59.31857142857143,7.37,1.3671428571428572
2018,October,10,42,Punjab,Narowal,7,0,23.48857142857143,51.794285714285714,0.02,1.7485714285714287
2018,October,10,43,Punjab,Narowal,3,0,22.594285714285714,45.97428571428571,0.0,1.512857142857143
2018,October,10,40,Punjab,Hafizabad,3,0,27.888571428571428,44.64714285714285,0.88,1.6985714285714286
2018,October,10,41,Punjab,Hafizabad,7,1,25.412857142857142,46.58571428571428,7.0600000000000005,2.065714285714286
2018,October,10,42,Punjab,Hafizabad,7,0,24.295714285714286,38.05428571428571,0.03,2.1385714285714283
2018,October,10,43,Punjab,Hafizabad,2,0,24.24857142857143,30.67571428571429,0.0,1.6485714285714284
2018,October,10,40,Punjab,Mandi Bahauddin,3,0,27.424285714285713,48.854285714285716,1.35,1.7842857142857143
2018,October,10,41,Punjab,Mandi Bahauddin,6,0,24.942857142857143,50.401428571428575,10.049999999999999,2.14
2018,October,10,42,Punjab,Mandi Bahauddin,7,0,23.537142857142857,45.18857142857143,0.41000000000000003,2.202857142857143
2018,October,10,43,Punjab,Mandi Bahauddin,2,0,23.377142857142854,38.68,0.0,1.6771428571428573
2018,October,10,40,Punjab,Pakpattan,3,0,30.541428571428572,26.97,0.82,1.8914285714285715
2018,October,10,41,Punjab,Pakpattan,6,0,27.464285714285715,28.851428571428574,0.79,2.1671428571428573
2018,October,10,42,Punjab,Pakpattan,5,0,26.208571428571428,22.431428571428572,0.0,2.2014285714285715
2018,October,10,43,Punjab,Pakpattan,2,0,25.5,23.46142857142857,0.0,2.0742857142857143
2018,October,10,40,Punjab,Chiniot,3,0,29.731428571428573,30.150000000000002,0.45999999999999996,1.792857142857143
2018,October,10,41,Punjab,Chiniot,7,0,26.422857142857143,35.660000000000004,6.41,2.257142857142857
2018,October,10,42,Punjab,Chiniot,6,0,25.24142857142857,27.294285714285714,0.0,2.3200000000000003
2018,October,10,43,Punjab,Chiniot,2,0,25.21142857142857,23.904285714285713,0.0,1.6585714285714286
2018,October,10,40,Punjab,Khushab,2,0,28.172857142857143,32.721428571428575,2.74,1.7457142857142856
2018,October,10,41,Punjab,Khushab,5,0,23.93,43.324285714285715,15.74,2.29
2018,October,10,42,Punjab,Khushab,5,0,22.965714285714284,35.03,0.29,2.282857142857143
2018,October,10,43,Punjab,Khushab,2,0,23.677142857142858,26.59,0.0,1.6614285714285713
2018,October,10,40,Punjab,Bhakkar,2,0,29.954285714285714,25.667142857142856,1.0,1.9585714285714286
2018,October,10,41,Punjab,Bhakkar,5,0,26.392857142857142,30.44142857142857,5.029999999999999,2.1728571428571426
2018,October,10,42,Punjab,Bhakkar,6,0,25.082857142857144,24.374285714285715,0.0,2.197142857142857
2018,October,10,43,Punjab,Bhakkar,2,0,25.05857142857143,23.009999999999998,0.0,1.7228571428571429
2018,October,10,40,Punjab,Layyah,2,0,30.42571428571429,23.31857142857143,0.24000000000000002,1.8442857142857143
2018,October,10,41,Punjab,Layyah,6,0,27.037142857142857,28.108571428571427,1.78,2.3085714285714287
2018,October,10,42,Punjab,Layyah,5,0,25.62,22.34857142857143,0.0,2.244285714285714
2018,October,10,43,Punjab,Layyah,3,0,25.37285714285714,22.372857142857146,0.0,1.7385714285714287
2018,October,10,40,Punjab,Muzaffargarh,4,0,30.98428571428571,20.71,0.0,1.9785714285714284
2018,October,10,41,Punjab,Muzaffargarh,11,0,28.012857142857143,24.169999999999998,0.03,2.2314285714285713
2018,October,10,42,Punjab,Muzaffargarh,11,0,26.344285714285714,20.88,0.0,2.087142857142857
2018,October,10,43,Punjab,Muzaffargarh,3,0,25.994285714285716,20.807142857142857,0.0,2.1228571428571428
2018,October,10,40,Punjab,Lodhran,3,0,31.09714285714286,22.264285714285712,0.1,2.0914285714285716
2018,October,10,41,Punjab,Lodhran,6,1,28.3,22.102857142857143,0.0,1.9085714285714286
2018,October,10,42,Punjab,Lodhran,5,0,26.657142857142855,20.12714285714286,0.0,2.262857142857143
2018,October,10,43,Punjab,Lodhran,3,0,26.24857142857143,20.861428571428572,0.0,2.2542857142857144
2018,October,10,40,Punjab,Vehari,3,0,30.97714285714286,24.28857142857143,0.59,1.9685714285714284
2018,October,10,41,Punjab,Vehari,8,0,28.041428571428572,24.08857142857143,0.05,1.9328571428571428
2018,October,10,42,Punjab,Vehari,9,0,26.537142857142857,20.17142857142857,0.0,2.1542857142857144
2018,October,10,43,Punjab,Vehari,3,0,25.964285714285715,21.825714285714287,0.0,2.2185714285714284
2018,October,10,40,Punjab,Khanewal,3,0,30.967142857142854,23.035714285714285,0.06,1.7214285714285715
2018,October,10,41,Punjab,Khanewal,8,0,27.68857142857143,27.6,0.71,2.2257142857142855
2018,October,10,42,Punjab,Khanewal,8,0,26.22142857142857,22.135714285714283,0.0,1.9728571428571429
2018,October,10,43,Punjab,Khanewal,4,0,25.400000000000002,23.004285714285714,0.0,2.2685714285714282
2018,October,10,40,Punjab,Toba Tek Singh,3,0,30.594285714285714,24.372857142857146,0.2,1.7742857142857142
2018,October,10,41,Punjab,Toba Tek Singh,7,0,27.15857142857143,29.705714285714286,2.9,2.2971428571428567
2018,October,10,42,Punjab,Toba Tek Singh,7,0,25.904285714285713,22.532857142857143,0.0,2.165714285714286
2018,October,10,43,Punjab,Toba Tek Singh,4,0,25.342857142857145,22.634285714285713,0.0,2.0228571428571427
2018,October,10,40,Punjab,Nankana Sahib,3,0,28.577142857142857,38.64142857142857,1.03,1.7542857142857142
2018,October,10,41,Punjab,Nankana Sahib,7,0,25.942857142857143,41.175714285714285,4.24,2.144285714285714
2018,October,10,42,Punjab,Nankana Sahib,7,0,24.889999999999997,32.70857142857143,0.0,2.2085714285714286
2018,October,10,43,Punjab,Nankana Sahib,4,0,24.768571428571427,27.25714285714286,0.0,1.6757142857142857
2018,October,10,40,Punjab,Attock,3,0,26.372857142857146,46.72571428571428,7.96,1.6885714285714286
2018,October,10,41,Punjab,Attock,6,0,23.62142857142857,44.16428571428571,21.97,1.5671428571428572
2018,October,10,42,Punjab,Attock,5,0,22.04,45.105714285714285,16.799999999999997,1.887142857142857
2018,October,10,43,Punjab,Attock,3,0,22.155714285714286,39.26714285714286,0.0,1.7342857142857144
2018,October,10,40,Punjab,Chakwal,2,0,26.06142857142857,48.41285714285714,3.87,1.9342857142857142
2018,October,10,41,Punjab,Chakwal,5,0,23.131428571428575,49.205714285714286,17.16,2.2214285714285715
2018,October,10,42,Punjab,Chakwal,4,0,21.737142857142857,46.33142857142857,1.95,2.397142857142857
2018,October,10,43,Punjab,Chakwal,2,0,22.122857142857146,38.480000000000004,0.0,1.6528571428571428
2018,October,10,40,Punjab,Jhelum,2,0,26.890000000000004,48.637142857142855,2.98,2.16
2018,October,10,41,Punjab,Jhelum,5,0,24.464285714285715,48.10142857142857,13.329999999999998,2.182857142857143
2018,October,10,42,Punjab,Jhelum,6,0,22.984285714285715,45.37285714285714,2.61,2.5885714285714285
2018,October,10,43,Punjab,Jhelum,3,0,22.877142857142854,39.39714285714285,0.0,2.1157142857142857
2018,October,10,40,Punjab,Mianwali,2,0,28.78142857142857,29.2,4.6899999999999995,1.8299999999999998
2018,October,10,41,Punjab,Mianwali,6,0,24.654285714285717,40.65571428571429,17.32,1.8214285714285714
2018,October,10,42,Punjab,Mianwali,6,1,23.404285714285717,34.628571428571426,0.29000000000000004,2.075714285714286
2018,October,10,43,Punjab,Mianwali,2,0,23.872857142857146,27.47142857142857,0.04,1.8800000000000001
2018,October,10,40,Punjab,D.G. Khan,3,0,30.17142857142857,18.62714285714286,0.0,2.801428571428571
2018,October,10,41,Punjab,D.G. Khan,9,0,27.291428571428572,21.86285714285714,0.0,2.8814285714285717
2018,October,10,42,Punjab,D.G. Khan,8,0,26.099999999999998,19.42142857142857,0.0,2.66
2018,October,10,43,Punjab,D.G. Khan,4,0,25.982857142857142,20.731428571428573,0.0,2.5242857142857145
2018,October,10,40,Punjab,Rajanpur,2,0,31.427142857142858,20.138571428571428,0.0,2.267142857142857
2018,October,10,41,Punjab,Rajanpur,7,0,28.38714285714286,21.22142857142857,0.0,2.282857142857143
2018,October,10,42,Punjab,Rajanpur,7,0,27.45285714285714,18.849999999999998,0.0,2.0242857142857145
2018,October,10,43,Punjab,Rajanpur,3,0,27.018571428571427,19.72142857142857,0.0,2.197142857142857
2018,October,10,40,Punjab,Bahawalnagar,3,0,30.861428571428572,26.32,0.91,1.9342857142857144
2018,October,10,41,Punjab,Bahawalnagar,8,0,28.00142857142857,26.044285714285714,0.11,1.9142857142857144
2018,October,10,42,Punjab,Bahawalnagar,7,0,26.574285714285715,21.47,0.0,2.1228571428571428
2018,October,10,43,Punjab,Bahawalnagar,3,0,25.845714285714283,22.90285714285714,0.0,2.162857142857143
2018,November,11,44,Punjab,Lahore,10,0,22.212857142857143,45.84285714285715,1.54,2.4414285714285713
2018,November,11,45,Punjab,Lahore,11,0,19.518571428571427,30.785714285714285,0.0,2.1928571428571426
2018,November,11,46,Punjab,Lahore,11,0,19.964285714285715,42.98428571428571,2.6799999999999997,2.0714285714285716
2018,November,11,47,Punjab,Lahore,10,0,19.368571428571425,37.037142857142854,0.06,2.817142857142857
2018,November,11,44,Punjab,Faisalabad,6,0,23.862857142857145,31.720000000000002,0.47000000000000003,2.7657142857142856
2018,November,11,45,Punjab,Faisalabad,10,1,19.904285714285713,20.162857142857142,0.0,2.415714285714286
2018,November,11,46,Punjab,Faisalabad,9,0,20.66714285714286,34.794285714285714,0.93,2.1
2018,November,11,47,Punjab,Faisalabad,6,0,19.822857142857142,31.535714285714285,0.1,2.5485714285714285
2018,November,11,44,Punjab,Rawalpindi,5,0,19.537142857142857,54.74714285714286,15.75,2.498571428571428
2018,November,11,45,Punjab,Rawalpindi,7,0,16.737142857142857,40.27571428571429,0.0,2.5500000000000003
2018,November,11,46,Punjab,Rawalpindi,7,0,16.634285714285713,50.51571428571429,10.09,2.6799999999999997
2018,November,11,47,Punjab,Rawalpindi,5,0,16.492857142857144,46.970000000000006,0.63,2.867142857142857
2018,November,11,44,Punjab,Gujranwala,5,0,21.43857142857143,53.357142857142854,4.7,2.37
2018,November,11,45,Punjab,Gujranwala,7,0,18.945714285714285,38.17285714285714,0.0,2.0228571428571427
2018,November,11,46,Punjab,Gujranwala,7,0,19.71,47.03285714285715,3.67,1.9857142857142858
2018,November,11,47,Punjab,Gujranwala,5,0,18.975714285714282,41.75857142857143,0.24,2.531428571428571
2018,November,11,44,Punjab,Multan,5,0,25.021428571428572,23.135714285714283,0.0,2.9
2018,November,11,45,Punjab,Multan,6,0,21.434285714285714,16.844285714285714,0.0,2.0014285714285713
2018,November,11,46,Punjab,Multan,6,0,21.784285714285716,29.30142857142857,0.0,2.087142857142857
2018,November,11,47,Punjab,Multan,4,0,20.96142857142857,28.738571428571426,0.0,2.5557142857142856
2018,November,11,44,Punjab,Sheikhupura,4,0,23.164285714285715,36.480000000000004,0.89,2.66
2018,November,11,45,Punjab,Sheikhupura,6,0,20.18857142857143,22.632857142857144,0.0,2.315714285714286
2018,November,11,46,Punjab,Sheikhupura,6,0,20.48428571428571,36.75714285714286,1.46,2.1342857142857143
2018,November,11,47,Punjab,Sheikhupura,4,0,19.678571428571427,32.574285714285715,0.12,2.835714285714286
2018,November,11,44,Punjab,Kasur,4,0,22.701428571428572,41.61142857142857,0.41000000000000003,2.4285714285714284
2018,November,11,45,Punjab,Kasur,6,0,19.675714285714285,27.867142857142856,0.0,2.3099999999999996
2018,November,11,46,Punjab,Kasur,5,0,20.057142857142857,41.114285714285714,1.6600000000000001,2.222857142857143
2018,November,11,47,Punjab,Kasur,4,0,19.55,35.80714285714286,0.0,2.814285714285714
2018,November,11,44,Punjab,Sialkot,5,0,21.287142857142857,57.32857142857143,11.86,2.2600000000000002
2018,November,11,45,Punjab,Sialkot,5,0,19.155714285714286,41.15428571428571,0.0,1.8514285714285716
2018,November,11,46,Punjab,Sialkot,5,0,19.694285714285716,48.660000000000004,4.6899999999999995,2.0928571428571425
2018,November,11,47,Punjab,Sialkot,4,0,19.185714285714287,43.59428571428571,0.5900000000000001,2.384285714285714
2018,November,11,44,Punjab,Sargodha,4,0,23.57,33.20142857142857,1.4100000000000001,2.634285714285714
2018,November,11,45,Punjab,Sargodha,5,1,19.87142857142857,21.627142857142854,0.0,2.472857142857143
2018,November,11,46,Punjab,Sargodha,5,0,20.912857142857142,35.15,1.33,2.2357142857142858
2018,November,11,47,Punjab,Sargodha,3,0,20.14428571428571,31.0,0.28,2.7785714285714285
2018,November,11,44,Punjab,Bahawalpur,4,0,25.017142857142858,24.330000000000002,0.0,3.13
2018,November,11,45,Punjab,Bahawalpur,4,0,22.004285714285714,14.867142857142856,0.0,2.2399999999999998
2018,November,11,46,Punjab,Bahawalpur,4,0,22.247142857142855,26.99857142857143,0.0,2.08
2018,November,11,47,Punjab,Bahawalpur,3,0,20.981428571428573,28.11285714285714,0.0,2.462857142857143
2018,November,11,44,Punjab,Jhang,4,0,23.91857142857143,30.275714285714287,0.42000000000000004,2.7542857142857144
2018,November,11,45,Punjab,Jhang,5,0,19.888571428571428,19.822857142857142,0.0,2.402857142857143
2018,November,11,46,Punjab,Jhang,4,0,20.669999999999998,34.39857142857143,0.74,2.1157142857142857
2018,November,11,47,Punjab,Jhang,4,0,19.924285714285713,31.608571428571427,0.1,2.505714285714286
2018,November,11,44,Punjab,Gujrat,4,0,21.287142857142857,57.32857142857143,11.86,2.2600000000000002
2018,November,11,45,Punjab,Gujrat,4,0,19.155714285714286,41.15428571428571,0.0,1.8514285714285716
2018,November,11,46,Punjab,Gujrat,4,0,19.694285714285716,48.660000000000004,4.6899999999999995,2.0928571428571425
2018,November,11,47,Punjab,Gujrat,3,0,19.185714285714287,43.59428571428571,0.5900000000000001,2.384285714285714
2018,November,11,44,Punjab,Rahim Yar Khan,4,0,26.662857142857142,20.704285714285714,0.0,2.392857142857143
2018,November,11,45,Punjab,Rahim Yar Khan,5,0,23.388571428571428,15.59142857142857,0.0,2.244285714285714
2018,November,11,46,Punjab,Rahim Yar Khan,5,0,23.74142857142857,25.30857142857143,0.0,2.4957142857142856
2018,November,11,47,Punjab,Rahim Yar Khan,4,0,22.587142857142858,26.520000000000003,0.0,2.912857142857143
2018,November,11,44,Punjab,Sahiwal,3,0,24.374285714285715,28.22142857142857,0.0,2.9757142857142855
2018,November,11,45,Punjab,Sahiwal,4,0,20.678571428571427,17.279999999999998,0.0,2.415714285714286
2018,November,11,46,Punjab,Sahiwal,4,0,21.12,32.17,0.21,2.2785714285714285
2018,November,11,47,Punjab,Sahiwal,2,0,20.344285714285714,30.681428571428572,0.0,2.507142857142857
2018,November,11,44,Punjab,Okara,3,0,23.639999999999997,33.01571428571429,0.18,2.8557142857142854
2018,November,11,45,Punjab,Okara,4,0,20.310000000000002,20.615714285714287,0.0,2.4585714285714286
2018,November,11,46,Punjab,Okara,3,0,20.64428571428571,35.392857142857146,0.9199999999999999,2.2671428571428573
2018,November,11,47,Punjab,Okara,3,0,19.98,31.83285714285714,0.02,2.7471428571428573
2018,November,11,44,Punjab,Narowal,2,0,21.06714285714286,60.92714285714286,7.1899999999999995,2.1857142857142855
2018,November,11,45,Punjab,Narowal,4,0,18.88714285714286,43.89857142857143,0.0,1.7457142857142858
2018,November,11,46,Punjab,Narowal,4,0,19.377142857142854,51.21857142857142,6.37,2.027142857142857
2018,November,11,47,Punjab,Narowal,2,0,18.78142857142857,46.50285714285714,0.060000000000000005,2.2471428571428573
2018,November,11,44,Punjab,Hafizabad,3,0,22.412857142857142,43.09285714285714,2.7199999999999998,2.557142857142857
2018,November,11,45,Punjab,Hafizabad,3,0,19.672857142857143,28.391428571428573,0.0,2.184285714285714
2018,November,11,46,Punjab,Hafizabad,3,0,20.52,38.92857142857143,2.2,1.9385714285714286
2018,November,11,47,Punjab,Hafizabad,3,0,19.34,35.59285714285714,0.42,2.807142857142857
2018,November,11,44,Punjab,Mandi Bahauddin,3,0,21.427142857142858,52.75714285714286,6.4,2.4
2018,November,11,45,Punjab,Mandi Bahauddin,3,0,19.124285714285715,36.45,0.0,2.1742857142857144
2018,November,11,46,Punjab,Mandi Bahauddin,3,0,19.994285714285716,43.55428571428571,3.2399999999999998,2.127142857142857
2018,November,11,47,Punjab,Mandi Bahauddin,2,0,19.12857142857143,38.76,0.93,2.8642857142857143
2018,November,11,44,Punjab,Pakpattan,2,0,24.374285714285715,28.22142857142857,0.0,2.9757142857142855
2018,November,11,45,Punjab,Pakpattan,3,1,20.678571428571427,17.279999999999998,0.0,2.415714285714286
2018,November,11,46,Punjab,Pakpattan,3,0,21.12,32.17,0.21,2.2785714285714285
2018,November,11,47,Punjab,Pakpattan,2,0,20.344285714285714,30.681428571428572,0.0,2.507142857142857
2018,November,11,44,Punjab,Chiniot,3,0,23.862857142857145,31.720000000000002,0.47000000000000003,2.7657142857142856
2018,November,11,45,Punjab,Chiniot,3,0,19.904285714285713,20.162857142857142,0.0,2.415714285714286
2018,November,11,46,Punjab,Chiniot,3,0,20.66714285714286,34.794285714285714,0.93,2.1
2018,November,11,47,Punjab,Chiniot,2,0,19.822857142857142,31.535714285714285,0.1,2.5485714285714285
2018,November,11,44,Punjab,Khushab,2,0,21.332857142857144,39.19142857142857,3.8999999999999995,2.8328571428571427
2018,November,11,45,Punjab,Khushab,2,0,18.25857142857143,25.442857142857143,0.0,2.468571428571429
2018,November,11,46,Punjab,Khushab,2,0,18.981428571428573,40.214285714285715,2.98,2.4414285714285713
2018,November,11,47,Punjab,Khushab,2,0,18.397142857142857,34.69428571428572,0.51,2.9014285714285712
2018,November,11,44,Punjab,Bhakkar,2,0,23.611428571428572,27.68,0.06,2.751428571428572
2018,November,11,45,Punjab,Bhakkar,3,0,19.83285714285714,20.205714285714286,0.0,2.0442857142857145
2018,November,11,46,Punjab,Bhakkar,2,0,20.18285714285714,36.42857142857143,0.2,2.0885714285714285
2018,November,11,47,Punjab,Bhakkar,2,0,19.96142857142857,31.955714285714286,0.0,2.2185714285714284
2018,November,11,44,Punjab,Layyah,2,0,24.16,25.485714285714288,0.0,2.7114285714285713
2018,November,11,45,Punjab,Layyah,3,0,20.139999999999997,18.8,0.0,2.0585714285714287
2018,November,11,46,Punjab,Layyah,3,0,20.678571428571427,34.378571428571426,0.09,2.1557142857142857
2018,November,11,47,Punjab,Layyah,2,0,20.295714285714286,30.860000000000003,0.0,2.3757142857142854
2018,November,11,44,Punjab,Muzaffargarh,4,0,25.021428571428572,23.135714285714283,0.0,2.9
2018,November,11,45,Punjab,Muzaffargarh,5,0,21.434285714285714,16.844285714285714,0.0,2.0014285714285713
2018,November,11,46,Punjab,Muzaffargarh,5,0,21.784285714285716,29.30142857142857,0.0,2.087142857142857
2018,November,11,47,Punjab,Muzaffargarh,4,0,20.96142857142857,28.738571428571426,0.0,2.5557142857142856
2018,November,11,44,Punjab,Lodhran,2,0,25.017142857142858,24.330000000000002,0.0,3.13
2018,November,11,45,Punjab,Lodhran,3,0,22.004285714285714,14.867142857142856,0.0,2.2399999999999998
2018,November,11,46,Punjab,Lodhran,3,0,22.247142857142855,26.99857142857143,0.0,2.08
2018,November,11,47,Punjab,Lodhran,2,0,20.981428571428573,28.11285714285714,0.0,2.462857142857143
2018,November,11,44,Punjab,Vehari,3,0,24.638571428571428,26.099999999999998,0.0,3.1228571428571428
2018,November,11,45,Punjab,Vehari,4,0,21.3,15.491428571428571,0.0,2.3714285714285714
2018,November,11,46,Punjab,Vehari,4,0,21.624285714285715,29.177142857142858,0.060000000000000005,2.217142857142857
2018,November,11,47,Punjab,Vehari,3,0,20.527142857142856,29.377142857142854,0.0,2.4914285714285715
2018,November,11,44,Punjab,Khanewal,3,0,24.334285714285716,27.17142857142857,0.0,2.9985714285714287
2018,November,11,45,Punjab,Khanewal,4,0,20.795714285714286,17.771428571428572,0.0,2.075714285714286
2018,November,11,46,Punjab,Khanewal,4,0,21.02285714285714,32.78,0.08,2.105714285714286
2018,November,11,47,Punjab,Khanewal,3,0,20.534285714285716,31.18857142857143,0.0,2.2985714285714285
2018,November,11,44,Punjab,Toba Tek Singh,3,0,24.211428571428574,28.324285714285715,0.09,2.9071428571428575
2018,November,11,45,Punjab,Toba Tek Singh,4,0,20.46,17.585714285714285,0.0,2.3557142857142854
2018,November,11,46,Punjab,Toba Tek Singh,3,0,20.97,33.027142857142856,0.44,2.1
2018,November,11,47,Punjab,Toba Tek Singh,3,0,20.131428571428568,31.524285714285718,0.02,2.5300000000000002
2018,November,11,44,Punjab,Nankana Sahib,3,0,23.164285714285715,36.480000000000004,0.89,2.66
2018,November,11,45,Punjab,Nankana Sahib,4,0,20.18857142857143,22.632857142857144,0.0,2.315714285714286
2018,November,11,46,Punjab,Nankana Sahib,3,0,20.48428571428571,36.75714285714286,1.46,2.1342857142857143
2018,November,11,47,Punjab,Nankana Sahib,3,0,19.678571428571427,32.574285714285715,0.12,2.835714285714286
2018,November,11,44,Punjab,Attock,3,0,20.478571428571428,52.62285714285714,26.67,2.125714285714286
2018,November,11,45,Punjab,Attock,3,1,17.98,37.290000000000006,0.0,1.6742857142857144
2018,November,11,46,Punjab,Attock,3,0,17.521428571428572,48.42285714285715,11.77,1.6771428571428573
2018,November,11,47,Punjab,Attock,2,0,17.545714285714286,44.43857142857143,0.1,1.78
2018,November,11,44,Punjab,Chakwal,2,0,19.768571428571427,53.44857142857143,9.139999999999999,2.7114285714285713
2018,November,11,45,Punjab,Chakwal,2,0,17.284285714285716,38.097142857142856,0.0,2.345714285714286
2018,November,11,46,Punjab,Chakwal,2,0,17.66857142857143,48.278571428571425,5.92,2.474285714285714
2018,November,11,47,Punjab,Chakwal,2,0,17.002857142857142,43.53285714285715,1.0,3.1157142857142857
2018,November,11,44,Punjab,Jhelum,2,0,21.124285714285715,53.04,13.1,2.3628571428571425
2018,November,11,45,Punjab,Jhelum,3,0,18.771428571428572,38.14,0.0,2.337142857142857
