year,month,month_num,epi_week,region,district,cases,deaths,T2M_mean,RH2M_mean,PRECTOTCORR_sum,WS10M_mean,month_sin,month_cos,week_sin,week_cos,t1_cases,t2_cases,T2M_lag1,PRECTOTCORR_lag1,PRECTOTCORR_lag2,water_proxy,district_encoded,isOutbreak
2018,September,9,38,Punjab,bahawalpur,6,0,32.738571428571426,32.55714285714286,0.01,3.672857142857143,-1.0,-1.8369701987210287e-16,-0.992708874098054,-0.1205366802553235,12.0,13.0,33.785714285714285,0.07,0.0,0.0800000000000004,2.0,0
2018,October,10,40,Punjab,bahawalpur,4,0,31.09714285714286,22.264285714285712,0.1,2.091428571428572,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,6.0,12.0,32.738571428571426,0.01,0.07,0.1100000000000004,2.0,0
2018,October,10,41,Punjab,bahawalpur,9,0,28.3,22.102857142857143,0.0,1.9085714285714288,-0.8660254037844386,0.5000000000000001,-0.970941817426052,0.2393156642875573,4.0,6.0,31.09714285714286,0.1,0.01,0.1000000000000004,2.0,0
2018,October,10,42,Punjab,bahawalpur,9,1,26.65714285714285,20.12714285714286,0.0,2.262857142857143,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.3546048870425355,9.0,4.0,28.3,0.0,0.1,0.0,2.0,0
2018,October,10,43,Punjab,bahawalpur,4,0,26.24857142857143,20.86142857142857,0.0,2.2542857142857144,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,9.0,9.0,26.65714285714285,0.0,0.0,0.0,2.0,0
2018,November,11,44,Punjab,bahawalpur,4,0,25.01714285714285,24.33,0.0,3.13,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,4.0,9.0,26.24857142857143,0.0,0.0,0.0,2.0,0
2018,November,11,45,Punjab,bahawalpur,4,0,22.004285714285714,14.867142857142856,0.0,2.24,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,4.0,4.0,25.01714285714285,0.0,0.0,0.0,2.0,0
2018,November,11,46,Punjab,bahawalpur,4,0,22.24714285714285,26.99857142857143,0.0,2.08,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,4.0,4.0,22.004285714285714,0.0,0.0,0.0,2.0,0
2018,November,11,47,Punjab,bahawalpur,3,0,20.981428571428573,28.11285714285714,0.0,2.462857142857143,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,4.0,4.0,22.24714285714285,0.0,0.0,0.0,2.0,0
2018,December,12,48,Punjab,bahawalpur,2,0,20.84142857142857,26.937142857142856,0.0,2.3200000000000003,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,3.0,4.0,20.981428571428573,0.0,0.0,0.0,2.0,0
