year,month,month_num,epi_week,region,district,cases,deaths,T2M_mean,RH2M_mean,PRECTOTCORR_sum,WS10M_mean,month_sin,month_cos,week_sin,week_cos,t1_cases,t2_cases,T2M_lag1,PRECTOTCORR_lag1,PRECTOTCORR_lag2,water_proxy
2017,February,2,6,Punjab,toba tek singh,2,0,15.385714285714284,37.35428571428572,0.0,2.0542857142857143,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,2.0,2.0,15.305714285714286,7.069999999999999,17.18,7.069999999999999
2017,February,2,6,Punjab,vehari,2,0,15.594285714285714,35.95285714285714,0.0,2.0628571428571427,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,2.0,2.0,15.921428571428573,3.33,11.5,3.33
2017,February,2,7,Punjab,attock,2,0,16.248571428571427,61.33857142857143,12.83,2.0785714285714283,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,2.0,13.23,1.05,28.880000000000003,13.88
2017,February,2,7,Punjab,bahawalnagar,2,0,21.415714285714284,31.15285714285714,0.0,1.9342857142857144,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,2.0,15.695714285714288,0.0,3.13,0.0
2017,February,2,7,Punjab,bahawalpur,2,0,21.53142857142857,29.34,0.0,2.0385714285714287,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,3.0,2.0,15.845714285714283,0.0,3.02,0.0
2017,February,2,7,Punjab,bhakkar,1,0,19.19857142857143,47.90714285714286,0.11,2.3000000000000003,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,1.0,14.711428571428572,0.0,9.82,0.11000000000000355
2017,February,2,7,Punjab,chakwal,1,0,16.337142857142858,59.63285714285714,1.93,3.051428571428571,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1.0,1.0,12.525714285714288,0.06,16.92,1.9899999999999929
2017,February,2,7,Punjab,chiniot,2,0,19.035714285714285,47.47285714285714,0.0,2.36,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,1.0,15.015714285714283,0.0,10.2,0.0
2017,February,2,7,Punjab,d.g. khan,2,0,21.205714285714286,34.91857142857143,0.03,2.691428571428572,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,2.0,15.694285714285716,0.0,3.13,0.029999999999996446
2017,February,2,7,Punjab,faisalabad,5,0,19.035714285714285,47.47285714285714,0.0,2.36,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,5.0,4.0,15.015714285714283,0.0,10.2,0.0
2017,February,2,7,Punjab,gujranwala,4,0,18.632857142857144,55.55857142857143,0.56,2.698571428571429,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,4.0,3.0,14.535714285714286,0.23,14.64,0.79
2017,February,2,7,Punjab,gujrat,2,0,18.95,56.1,2.45,2.705714285714285,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,3.0,2.0,15.021428571428572,0.75,26.18,3.2000000000000144
2017,February,2,7,Punjab,hafizabad,2,0,18.665714285714284,53.80714285714286,0.13,2.7085714285714286,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,1.0,14.654285714285717,0.08,12.87,0.2099999999999858
2017,February,2,7,Punjab,jhang,2,0,18.93428571428572,48.89857142857143,0.0,2.33,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,3.0,2.0,14.975714285714286,0.0,10.65,0.0
2017,February,2,7,Punjab,jhelum,2,0,18.037142857142857,57.21857142857142,3.04,2.8385714285714285,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,1.0,14.14,0.94,23.68,3.9799999999999858
2017,February,2,7,Punjab,kasur,3,0,19.645714285714288,44.49142857142857,0.0,2.39,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,4.0,2.0,14.895714285714286,0.01,5.0600000000000005,0.010000000000010658
2017,February,2,7,Punjab,khanewal,2,0,20.627142857142854,38.31285714285714,0.0,2.137142857142857,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,2.0,15.402857142857144,0.0,4.2700000000000005,0.0
2017,February,2,7,Punjab,khushab,1,0,16.935714285714287,57.291428571428575,0.46,2.897142857142857,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,1.0,12.76142857142857,0.0,14.98,0.46000000000001423
2017,February,2,7,Punjab,lahore,6,0,19.10428571428572,49.68142857142857,0.07,2.6157142857142857,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,6.0,6.0,14.578571428571427,0.04,8.299999999999999,0.11000000000001423
2017,February,2,7,Punjab,layyah,1,0,19.99142857142857,43.14428571428572,0.04,2.27,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,1.0,15.195714285714288,0.0,6.38,0.04
2017,February,2,7,Punjab,lodhran,1,0,21.53142857142857,29.34,0.0,2.0385714285714287,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,1.0,15.845714285714283,0.0,3.02,0.0
2017,February,2,7,Punjab,mandi bahauddin,2,0,18.63,55.60857142857143,0.76,2.967142857142857,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,1.0,14.634285714285712,0.36,17.409999999999997,1.12
2017,February,2,7,Punjab,mianwali,1,0,17.571428571428573,58.23714285714285,3.7,2.4514285714285715,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,1.0,13.72,0.0,17.84,3.6999999999999966
2017,February,2,7,Punjab,multan,4,0,21.09857142857143,35.0,0.0,2.427142857142857,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,4.0,2.0,15.674285714285714,0.0,2.85,0.0
2017,February,2,7,Punjab,muzaffargarh,3,0,21.09857142857143,35.0,0.0,2.427142857142857,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,3.0,3.0,15.674285714285714,0.0,2.85,0.0
2017,February,2,7,Punjab,nankana sahib,2,0,19.06428571428572,49.00285714285714,0.01,2.5742857142857143,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,2.0,14.775714285714288,0.01,9.1,0.02
2017,February,2,7,Punjab,narowal,2,0,18.94,54.4,1.85,2.6614285714285715,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,2.0,14.62857142857143,0.17,17.9,2.019999999999986
2017,February,2,7,Punjab,okara,2,0,19.824285714285715,43.66428571428571,0.0,2.312857142857143,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,2.0,15.118571428571428,0.0,6.05,0.0
2017,February,2,7,Punjab,pakpattan,2,0,20.81857142857143,35.535714285714285,0.0,1.9842857142857144,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,1.0,15.487142857142857,0.0,4.5600000000000005,0.0
2017,February,2,7,Punjab,rahim yar khan,3,0,22.365714285714287,28.68285714285714,0.0,2.771428571428572,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,3.0,2.0,16.720000000000002,0.0,0.84,0.0
2017,February,2,7,Punjab,rajanpur,2,0,21.707142857142856,31.27142857142857,0.0,2.5228571428571427,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,2.0,16.322857142857142,0.0,1.69,0.0
2017,February,2,7,Punjab,rawalpindi,3,0,15.872857142857145,61.04142857142857,5.12,2.7642857142857147,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,4.0,3.0,12.292857142857144,0.16,20.97,5.280000000000007
2017,February,2,7,Punjab,sahiwal,2,0,20.81857142857143,35.535714285714285,0.0,1.9842857142857144,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,2.0,15.487142857142857,0.0,4.5600000000000005,0.0
2017,February,2,7,Punjab,sargodha,2,0,19.102857142857143,49.74857142857143,0.05,2.69,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,3.0,2.0,14.795714285714286,0.0,13.65,0.05
2017,February,2,7,Punjab,sheikhupura,3,0,19.06428571428572,49.00285714285714,0.01,2.5742857142857143,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,4.0,2.0,14.775714285714288,0.01,9.1,0.02
2017,February,2,7,Punjab,sialkot,3,0,18.95,56.1,2.45,2.705714285714285,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,3.0,3.0,15.021428571428572,0.75,26.18,3.2000000000000144
2017,February,2,7,Punjab,toba tek singh,2,0,19.86142857142857,41.97714285714285,0.0,2.144285714285714,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,2.0,15.385714285714284,0.0,7.069999999999999,0.0
2017,February,2,7,Punjab,vehari,2,0,21.375714285714285,31.03857142857143,0.0,2.0614285714285714,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2.0,2.0,15.594285714285714,0.0,3.33,0.0
2017,February,2,8,Punjab,attock,1,0,15.741428571428573,41.32857142857143,0.92,1.9814285714285715,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,2.0,2.0,16.248571428571427,12.83,1.05,13.75
2017,February,2,8,Punjab,bahawalnagar,1,0,19.672857142857143,20.63428571428572,0.0,2.36,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,2.0,2.0,21.415714285714284,0.0,0.0,0.0
2017,February,2,8,Punjab,bahawalpur,2,0,19.73428571428571,17.074285714285715,0.0,2.518571428571428,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,2.0,3.0,21.53142857142857,0.0,0.0,0.0
2017,February,2,8,Punjab,bhakkar,1,0,17.884285714285713,28.178571428571427,0.01,2.7985714285714285,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,1.0,2.0,19.19857142857143,0.11,0.0,0.12000000000000355
2017,February,2,8,Punjab,chakwal,1,0,15.047142857142855,42.71142857142858,0.3999999999999999,3.25,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,1.0,1.0,16.337142857142858,1.93,0.06,2.329999999999993
2017,February,2,8,Punjab,chiniot,1,0,18.15571428571429,32.862857142857145,0.0,2.4285714285714284,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,2.0,2.0,19.035714285714285,0.0,0.0,0.0
2017,February,2,8,Punjab,d.g. khan,2,0,19.398571428571422,17.93285714285714,0.0,3.4185714285714286,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,2.0,2.0,21.205714285714286,0.03,0.0,0.029999999999996446
2017,February,2,8,Punjab,faisalabad,3,0,18.15571428571429,32.862857142857145,0.0,2.4285714285714284,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,5.0,5.0,19.035714285714285,0.0,0.0,0.0
